flow_total_bytes,flow_duration_sec,flow_bytes_per_sec,ip_ttl_mean,pkt_size_mean,pkt_size_std,pkt_size_max,pkt_size_median,pkt_size_entropy,pkt_size_skewness,pkt_size_kurtosis,pkt_size_coeff_variation,pkt_size_iqr,ipt_mean,ipt_std,ipt_min,ipt_max,ipt_median,ipt_percentile_90,ipt_percentile_99,ipt_entropy,ipt_skewness,ipt_coeff_variation,ipt_iqr,ipt_autocorr_lag1,ipt_autocorr_lag2,ipt_autocorr_lag3,id_entropy,seq_entropy,payload_len_mean,payload_len_std,payload_len_entropy,label_binary,label_technique,label_protocol
2400.0,39.06017732620239,61.4436534672368,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0015430083641639,0.04815569053545257,0.7053060531616211,1.0162396430969238,1.0096476078033447,1.0129814147949219,1.015465292930603,3.6635616461296445,-5.963020685680409,0.04808150037820745,0.004969477653503418,-0.10596000222537431,-0.0031576646326824604,0.24528820146681193,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.391876459121704,60.92626743715959,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.010048114336454,0.0048997360143936365,0.9968597888946533,1.023895502090454,1.009704351425171,1.0150427341461181,1.0210329341888427,3.6635616461296445,-0.29907161168965135,0.004850992685246973,0.004992961883544922,-0.3984110216597309,0.046094523464304024,-0.14363228817270812,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.43198037147522,60.86430296907281,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.011076419781416,0.0053478853437831445,0.9968597888946533,1.023895502090454,1.0111615657806396,1.0158724308013916,1.0235081005096436,3.6635616461296445,-0.2412202677781978,0.005289298849378073,0.006461739540100098,-0.43741378867166136,0.14414831330592856,-0.19124051733124486,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.430914878845215,60.86594762952371,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0110490994575696,0.006093703769838815,0.9969604015350342,1.0284440517425537,1.0101737976074219,1.0165744304656983,1.0263282012939452,3.6635616461296445,0.2654079588653444,0.006027109636028658,0.006469368934631348,-0.4977744172150979,0.18289563040620546,-0.2148923270531479,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.41276454925537,60.893977558987125,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0105837063911633,0.005299834103224117,0.9969604015350342,1.0284440517425537,1.010282278060913,1.0157779216766358,1.0258120584487915,3.6280156368701606,0.3669373870137476,0.005244329657906366,0.003436446189880371,-0.5540298919973504,0.24950140091721304,-0.19614269407532609,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.4094512462616,60.89909714811534,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0104987499041436,0.00422496722190017,0.9942107200622559,1.024284839630127,1.0107851028442383,1.0137252330780029,1.020923523902893,3.6280156368701606,-0.6986640671121991,0.004181071201029148,0.0028967857360839844,-0.39500170678633423,0.1399261586000186,-0.2329041863158842,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.42256283760071,60.87884265380414,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0108349445538642,0.00775078340343674,0.988898754119873,1.0374391078948975,1.010871410369873,1.01761794090271,1.0328009796142579,3.6635616461296445,0.4824632591607398,0.007667704253000056,0.005259037017822266,-0.3722408256425472,-0.12216021083810494,-0.04150607140889284,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.44702887535095,60.841084067035396,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0114622788551526,0.007936843969508046,0.988898754119873,1.0374391078948975,1.0115561485290527,1.0194931983947755,1.0328009796142579,3.6635616461296445,0.3137088934234437,0.007846900606606456,0.006203651428222656,-0.36118719453968906,-0.2260276384764462,-0.0034937114515727927,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.43122673034668,60.86546625628908,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.011057095649915,0.004654551883540141,0.9959564208984375,1.0245397090911865,1.0111134052276611,1.0148269653320312,1.0229052114486694,3.6635616461296445,-0.3784894513479436,0.004603648897343588,0.00345003604888916,-0.3806801444881668,-0.12389772269082816,-0.02502705811396356,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
2400.0,39.45718860626221,60.825418251393074,64.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,1.011722784775954,0.004079383624912185,1.0046601295471191,1.029306411743164,1.0110859870910645,1.0153325557708741,1.0257140684127808,3.6635616461296445,1.998297738434205,0.004032115996888974,0.004123210906982422,-0.25947044893842586,0.018755958789748842,-0.025889615099104365,3.6888794541139363,3.6888794541139363,32.0,0.0,0.0,0,0,ICMP
