fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,fwd_header_len,flow_duration,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,src_port,dst_port,tot_fwd_pkts,totlen_fwd_pkts,flow_byts_s,flow_pkts_s,fwd_pkts_s,subflow_fwd_pkts,subflow_fwd_byts,label_technique,label_binary,label_protocol
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180103,3.016373,5.285798,0,2.102266497,33.180103,3.016373,5.285798,0,2.102266497,36290,9916,12,1104,33.27295277,0.36166253,0.36166253,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.179968,3.016360727,5.285619,0,2.102486854,33.179968,3.016360727,5.285619,0,2.102486854,36290,9917,12,1104,33.27308815,0.361664002,0.361664002,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180079,3.016370818,5.28561,0,2.102138591,33.180079,3.016370818,5.28561,0,2.102138591,36290,9918,12,1104,33.27297684,0.361662792,0.361662792,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.181041,3.016458273,5.28584,0,2.102041607,33.181041,3.016458273,5.28584,0,2.102041607,36290,9919,12,1104,33.27201217,0.361652306,0.361652306,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.181647,3.016513364,5.28617,0,2.101907393,33.181647,3.016513364,5.28617,0,2.101907393,36290,9920,12,1104,33.27140452,0.361645701,0.361645701,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.181959,3.016541727,5.286277,0,2.101956712,33.181959,3.016541727,5.286277,0,2.101956712,36290,9921,12,1104,33.27109168,0.361642301,0.361642301,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182816,3.016619636,5.286895,0,2.102305397,33.182816,3.016619636,5.286895,0,2.102305397,36290,9922,12,1104,33.2702324,0.361632961,0.361632961,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183644,3.016694909,5.287653,0,2.10228034,33.183644,3.016694909,5.287653,0,2.10228034,36290,9923,12,1104,33.26940224,0.361623937,0.361623937,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.18341,3.016673636,5.287223,0,2.102140283,33.18341,3.016673636,5.287223,0,2.102140283,36290,9924,12,1104,33.26963685,0.361626487,0.361626487,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183296,3.016663273,5.287186,0,2.102225419,33.183296,3.016663273,5.287186,0,2.102225419,36290,9925,12,1104,33.26975114,0.36162773,0.36162773,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183456,3.016677818,5.287288,0,2.102294206,33.183456,3.016677818,5.287288,0,2.102294206,36290,9926,12,1104,33.26959073,0.361625986,0.361625986,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.18344,3.016676364,5.287004,0,2.102126709,33.18344,3.016676364,5.287004,0,2.102126709,36290,9927,12,1104,33.26960677,0.361626161,0.361626161,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183736,3.016703273,5.287046,0,2.102141015,33.183736,3.016703273,5.287046,0,2.102141015,36290,9928,12,1104,33.26931,0.361622935,0.361622935,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183684,3.016698545,5.287143,0,2.102185274,33.183684,3.016698545,5.287143,0,2.102185274,36290,9929,12,1104,33.26936214,0.361623501,0.361623501,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183775,3.016706818,5.287017,0,2.102273017,33.183775,3.016706818,5.287017,0,2.102273017,36290,9930,12,1104,33.2692709,0.36162251,0.36162251,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183813,3.016710273,5.287108,0,2.102191347,33.183813,3.016710273,5.287108,0,2.102191347,36290,9931,12,1104,33.2692328,0.361622096,0.361622096,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.184075,3.016734091,5.329814,0,2.109486426,33.184075,3.016734091,5.329814,0,2.109486426,36290,9932,12,1104,33.26897013,0.361619241,0.361619241,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183594,3.016690364,5.329844,0,2.109487808,33.183594,3.016690364,5.329844,0,2.109487808,36290,9933,12,1104,33.26945237,0.361624482,0.361624482,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183257,3.016659727,5.328882,0,2.109208571,33.183257,3.016659727,5.328882,0,2.109208571,36290,9934,12,1104,33.26979024,0.361628155,0.361628155,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.18351,3.016682727,5.329112,0,2.109241312,33.18351,3.016682727,5.329112,0,2.109241312,36290,9935,12,1104,33.26953659,0.361625398,0.361625398,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182983,3.016634818,5.32942,0,2.109240977,33.182983,3.016634818,5.32942,0,2.109240977,36290,9936,12,1104,33.27006496,0.361631141,0.361631141,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182637,3.016603364,5.329153,0,2.109347888,33.182637,3.016603364,5.329153,0,2.109347888,36290,9937,12,1104,33.27041187,0.361634912,0.361634912,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182389,3.016580818,5.329377,0,2.109154328,33.182389,3.016580818,5.329377,0,2.109154328,36290,9938,12,1104,33.27066053,0.361637614,0.361637614,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182493,3.016590273,5.329288,0,2.109029274,33.182493,3.016590273,5.329288,0,2.109029274,36290,9939,12,1104,33.27055625,0.361636481,0.361636481,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182573,3.016597545,5.329165,0,2.109192449,33.182573,3.016597545,5.329165,0,2.109192449,36290,9940,12,1104,33.27047604,0.361635609,0.361635609,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.183104,3.016645818,5.329105,0,2.109145673,33.183104,3.016645818,5.329105,0,2.109145673,36290,9941,12,1104,33.26994364,0.361629822,0.361629822,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.182424,3.016584,5.32931,0,2.108981432,33.182424,3.016584,5.32931,0,2.108981432,36290,9942,12,1104,33.27062544,0.361637233,0.361637233,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.181695,3.016517727,5.329207,0,2.109121642,33.181695,3.016517727,5.329207,0,2.109121642,36290,9943,12,1104,33.27135639,0.361645178,0.361645178,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.179281,3.016298273,5.330053,0,2.109499887,33.179281,3.016298273,5.330053,0,2.109499887,36290,9944,12,1104,33.27377709,0.36167149,0.36167149,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180149,3.016377182,5.329641,0,2.10937711,33.180149,3.016377182,5.329641,0,2.10937711,36290,9945,12,1104,33.27290664,0.361662029,0.361662029,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.179822,3.016347455,5.329955,0,2.109345116,33.179822,3.016347455,5.329955,0,2.109345116,36290,9946,12,1104,33.27323456,0.361665593,0.361665593,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.179888,3.016353455,5.329769,0,2.109300922,33.179888,3.016353455,5.329769,0,2.109300922,36290,9947,12,1104,33.27316837,0.361664874,0.361664874,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.179963,3.016360273,5.329606,0,2.109293073,33.179963,3.016360273,5.329606,0,2.109293073,36290,9948,12,1104,33.27309316,0.361664056,0.361664056,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180073,3.016370273,5.330116,0,2.109394784,33.180073,3.016370273,5.330116,0,2.109394784,36290,9949,12,1104,33.27298285,0.361662857,0.361662857,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180178,3.016379818,5.329844,0,2.109294747,33.180178,3.016379818,5.329844,0,2.109294747,36290,9950,12,1104,33.27287756,0.361661713,0.361661713,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180611,3.016419182,5.329805,0,2.109163076,33.180611,3.016419182,5.329805,0,2.109163076,36290,9951,12,1104,33.27244336,0.361656993,0.361656993,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180295,3.016390455,5.329606,0,2.109131071,33.180295,3.016390455,5.329606,0,2.109131071,36290,9952,12,1104,33.27276023,0.361660437,0.361660437,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180696,3.016426909,5.32994,0,2.109224686,33.180696,3.016426909,5.32994,0,2.109224686,36290,9953,12,1104,33.27235812,0.361656067,0.361656067,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180841,3.016440091,5.329912,0,2.109223935,33.180841,3.016440091,5.329912,0,2.109223935,36290,9954,12,1104,33.27221272,0.361654486,0.361654486,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,240,33.180878,3.016443455,5.330082,0,2.109258156,33.180878,3.016443455,5.330082,0,2.109258156,36290,9955,12,1104,33.27217562,0.361654083,0.361654083,12,1104,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551628,5.3103256,6.675088,0,2.655234409,26.551628,5.3103256,6.675088,0,2.655234409,36290,9956,6,552,20.78968566,0.225974844,0.225974844,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551853,5.3103706,6.675012,0,2.655256519,26.551853,5.3103706,6.675012,0,2.655256519,36290,9957,6,552,20.78950949,0.225972929,0.225972929,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551994,5.3103988,6.675341,0,2.655271816,26.551994,5.3103988,6.675341,0,2.655271816,36290,9958,6,552,20.78939909,0.225971729,0.225971729,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552369,5.3104738,6.67566,0,2.655310474,26.552369,5.3104738,6.67566,0,2.655310474,36290,9959,6,552,20.78910548,0.225968538,0.225968538,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.55167,5.310334,6.675073,0,2.655239707,26.55167,5.310334,6.675073,0,2.655239707,36290,9960,6,552,20.78965278,0.225974487,0.225974487,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551978,5.3103956,6.674685,0,2.655269135,26.551978,5.3103956,6.674685,0,2.655269135,36290,9961,6,552,20.78941162,0.225971865,0.225971865,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552185,5.310437,6.674891,0,2.655290967,26.552185,5.310437,6.674891,0,2.655290967,36290,9962,6,552,20.78924955,0.225970104,0.225970104,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552073,5.3104146,6.675065,0,2.655280317,26.552073,5.3104146,6.675065,0,2.655280317,36290,9963,6,552,20.78933724,0.225971057,0.225971057,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551681,5.3103362,6.674802,0,2.655239853,26.551681,5.3103362,6.674802,0,2.655239853,36290,9964,6,552,20.78964417,0.225974393,0.225974393,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551888,5.3103776,6.674873,0,2.655261025,26.551888,5.3103776,6.674873,0,2.655261025,36290,9965,6,552,20.78948209,0.225972631,0.225972631,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551399,5.3102798,6.674419,0,2.655210793,26.551399,5.3102798,6.674419,0,2.655210793,36290,9966,6,552,20.78986497,0.225976793,0.225976793,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551123,5.3102246,6.674442,0,2.65518386,26.551123,5.3102246,6.674442,0,2.65518386,36290,9967,6,552,20.79008108,0.225979142,0.225979142,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551234,5.3102468,6.6737,0,2.655191764,26.551234,5.3102468,6.6737,0,2.655191764,36290,9968,6,552,20.78999417,0.225978197,0.225978197,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551032,5.3102064,6.673551,0,2.655170977,26.551032,5.3102064,6.673551,0,2.655170977,36290,9969,6,552,20.79015234,0.225979917,0.225979917,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.550545,5.310109,6.673118,0,2.655120458,26.550545,5.310109,6.673118,0,2.655120458,36290,9970,6,552,20.79053368,0.225984062,0.225984062,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.550825,5.310165,6.673492,0,2.655149457,26.550825,5.310165,6.673492,0,2.655149457,36290,9971,6,552,20.79031443,0.225981679,0.225981679,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.550912,5.3101824,6.673586,0,2.655158065,26.550912,5.3101824,6.673586,0,2.655158065,36290,9972,6,552,20.7902463,0.225980938,0.225980938,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.551297,5.3102594,6.673865,0,2.655197218,26.551297,5.3102594,6.673865,0,2.655197218,36290,9973,6,552,20.78994484,0.225977661,0.225977661,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552039,5.3104078,6.674218,0,2.65527173,26.552039,5.3104078,6.674218,0,2.65527173,36290,9974,6,552,20.78936386,0.225971346,0.225971346,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552501,5.3105002,6.674107,0,2.655317064,26.552501,5.3105002,6.674107,0,2.655317064,36290,9975,6,552,20.78900214,0.225967415,0.225967415,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.552614,5.3105228,6.674076,0,2.655327917,26.552614,5.3105228,6.674076,0,2.655327917,36290,9976,6,552,20.78891366,0.225966453,0.225966453,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.553061,5.3106122,6.674214,0,2.655372512,26.553061,5.3106122,6.674214,0,2.655372512,36290,9977,6,552,20.7885637,0.225962649,0.225962649,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.553468,5.3106936,6.674314,0,2.65541328,26.553468,5.3106936,6.674314,0,2.65541328,36290,9978,6,552,20.78824506,0.225959185,0.225959185,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.55411,5.310822,6.675194,0,2.655480016,26.55411,5.310822,6.675194,0,2.655480016,36290,9979,6,552,20.78774246,0.225953722,0.225953722,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.553959,5.3107918,6.675026,0,2.655464465,26.553959,5.3107918,6.675026,0,2.655464465,36290,9980,6,552,20.78786067,0.225955007,0.225955007,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.554207,5.3108414,6.675307,0,2.655490068,26.554207,5.3108414,6.675307,0,2.655490068,36290,9981,6,552,20.78766653,0.225952897,0.225952897,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.554258,5.3108516,6.675437,0,2.655495626,26.554258,5.3108516,6.675437,0,2.655495626,36290,9982,6,552,20.7876266,0.225952463,0.225952463,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.55387,5.310774,6.675221,0,2.655456219,26.55387,5.310774,6.675221,0,2.655456219,36290,9983,6,552,20.78793035,0.225955765,0.225955765,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.553957,5.3107914,6.674955,0,2.655464057,26.553957,5.3107914,6.674955,0,2.655464057,36290,9984,6,552,20.78786224,0.225955024,0.225955024,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.554393,5.3108786,6.67493,0,2.655506929,26.554393,5.3108786,6.67493,0,2.655506929,36290,9985,6,552,20.78752092,0.225951314,0.225951314,6,552,2,1,UDP
92,92,92.0,0.0,92,92,92.0,0.0,120,26.554234,5.3108468,6.675273,0,2.655492521,26.554234,5.3108468,6.675273,0,2.655492521,36290,9986,6,552,20.78764539,0.225952667,0.225952667,6,552,2,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,160,30.033105,4.290443571,5.008519,0,1.75156713,30.033105,4.290443571,5.008519,0,1.75156713,37833,53,8,592,19.7115816,0.266372724,0.266372724,8,592,1,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,320,70.065024,4.6710016,5.009112,0,1.248378716,70.065024,4.6710016,5.009112,0,1.248378716,58554,53,16,1376,19.6389,0.228359302,0.228359302,16,1376,3,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,160,30.031796,4.290256571,5.009144,0,1.751491046,30.031796,4.290256571,5.009144,0,1.751491046,42387,53,8,592,19.71244077,0.266384335,0.266384335,8,592,1,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,40,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,37498,53,2,172,0.0,0.0,0.0,2,172,2,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,60,9e-06,4.5e-06,9e-06,0,4.5e-06,9e-06,4.5e-06,9e-06,0,4.5e-06,58713,53,3,279,31000000.0,333333.3333,333333.3333,3,279,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.00562,1.251405,5.005602,0,2.167486649,5.00562,1.251405,5.005602,0,2.167486649,41095,53,5,405,80.90905822,0.998877262,0.998877262,5,405,2,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.006203,1.25155075,5.005984,0,2.167623049,5.006203,1.25155075,5.005984,0,2.167623049,39560,53,5,465,92.88476716,0.998760937,0.998760937,5,465,2,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,440,100.089356,4.76615981,5.007194,0,1.065746579,100.089356,4.76615981,5.007194,0,1.065746579,36354,53,22,1892,18.90310894,0.219803592,0.219803592,22,1892,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.001754,1.2504385,5.001664,0,2.165771052,5.001754,1.2504385,5.001664,0,2.165771052,51880,53,5,405,80.97159516,0.999649323,0.999649323,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.002766,1.2506915,5.002747,0,2.166250253,5.002766,1.2506915,5.002747,0,2.166250253,43597,53,5,465,92.94858085,0.999447106,0.999447106,5,465,2,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.002232,1.250558,5.002148,0,2.165981497,5.002232,1.250558,5.002148,0,2.165981497,43972,53,5,405,80.96385773,0.999553799,0.999553799,5,405,2,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,340,75.072615,4.692038438,5.006313,0,1.211479688,75.072615,4.692038438,5.006313,0,1.211479688,37570,53,17,1258,16.7571091,0.22644742,0.22644742,17,1258,1,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,340,75.072299,4.692018688,5.006682,0,1.211474601,75.072299,4.692018688,5.006682,0,1.211474601,50598,53,17,1258,16.75717964,0.226448373,0.226448373,17,1258,1,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.004769,1.25119225,5.003888,0,2.16661993,5.004769,1.25119225,5.003888,0,2.16661993,58823,53,5,465,92.91138112,0.999047109,0.999047109,5,465,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.005933,1.25148325,5.005912,0,2.167620449,5.005933,1.25148325,5.005912,0,2.167620449,59563,53,5,405,80.90399931,0.998814806,0.998814806,5,405,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,60,5.005664,2.502832,5.005664,0,2.502832,5.005664,2.502832,5.005664,0,2.502832,58554,53,3,258,51.54161366,0.599321089,0.599321089,3,258,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.004235,1.25105875,5.004216,0,2.166886349,5.004235,1.25105875,5.004216,0,2.166886349,50863,53,5,465,92.92129566,0.999153717,0.999153717,5,465,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.005652,1.251413,5.005635,0,2.167501082,5.005652,1.251413,5.005635,0,2.167501082,60000,53,5,405,80.90854099,0.998870876,0.998870876,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.005512,1.251378,5.00549,0,2.167437574,5.005512,1.251378,5.00549,0,2.167437574,35237,53,5,465,92.8975897,0.998898814,0.998898814,5,465,2,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,340,75.058163,4.691135188,5.006841,0,1.211247289,75.058163,4.691135188,5.006841,0,1.211247289,38212,53,17,1462,19.47822784,0.226491021,0.226491021,17,1462,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.003769,1.25094225,5.003742,0,2.166679946,5.003769,1.25094225,5.003742,0,2.166679946,49979,53,5,405,80.93898819,0.999246768,0.999246768,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.006087,1.25152175,5.006067,0,2.167687711,5.006087,1.25152175,5.006067,0,2.167687711,52567,53,5,465,92.88691946,0.99878408,0.99878408,5,465,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,80,10.002406,3.334135333,5.001732,0,2.357589743,10.002406,3.334135333,5.001732,0,2.357589743,36354,53,4,344,34.39172535,0.399903783,0.399903783,4,344,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.00499,1.2512475,5.00497,0,2.167212696,5.00499,1.2512475,5.00497,0,2.167212696,39626,53,5,405,80.9192426,0.999002995,0.999002995,5,405,2,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,180,35.028954,4.37861925,5.006127,0,1.654963288,35.028954,4.37861925,5.006127,0,1.654963288,50598,53,9,666,19.01284292,0.25693031,0.25693031,9,666,1,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,180,35.029091,4.378636375,5.006267,0,1.654969574,35.029091,4.378636375,5.006267,0,1.654969574,37570,53,9,666,19.01276856,0.256929305,0.256929305,9,666,1,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.002405,1.25060125,5.002387,0,2.166094513,5.002405,1.25060125,5.002387,0,2.166094513,51259,53,5,465,92.95528851,0.999519231,0.999519231,5,465,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,380,85.065877,4.725882056,5.006018,0,1.146195459,85.065877,4.725882056,5.006018,0,1.146195459,32967,53,19,1634,19.20864226,0.223356305,0.223356305,19,1634,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.006175,1.25154375,5.005996,0,2.167634018,5.006175,1.25154375,5.005996,0,2.167634018,50295,53,5,405,80.90008839,0.998766523,0.998766523,5,405,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,360,83.184731,4.893219471,5.250522,0,1.226812495,83.184731,4.893219471,5.250522,0,1.226812495,51802,53,18,1602,19.25834201,0.216385865,0.216385865,18,1602,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,360,83.184671,4.893215941,5.250776,0,1.22681596,83.184671,4.893215941,5.250776,0,1.22681596,56538,53,18,1602,19.25835591,0.216386021,0.216386021,18,1602,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.005683,1.25142075,5.005665,0,2.167513928,5.005683,1.25142075,5.005665,0,2.167513928,40723,53,5,465,92.89441621,0.99886469,0.99886469,5,465,2,1,UDP
101,101,101.0,0.0,101,101,101.0,0.0,300,68.172394,4.869456714,5.250364,0,1.350692479,68.172394,4.869456714,5.250364,0,1.350692479,41896,53,15,1515,22.2230717,0.220030413,0.220030413,15,1515,3,1,UDP
101,101,101.0,0.0,101,101,101.0,0.0,300,68.172159,4.869439929,5.25067,0,1.350689057,68.172159,4.869439929,5.25067,0,1.350689057,53612,53,15,1515,22.22314831,0.220031171,0.220031171,15,1515,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.003614,1.2509035,5.003594,0,2.16661687,5.003614,1.2509035,5.003594,0,2.16661687,52387,53,5,405,80.94149549,0.999277722,0.999277722,5,405,3,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,260,55.044567,4.58704725,5.006168,0,1.383047302,55.044567,4.58704725,5.006168,0,1.383047302,37175,53,13,962,17.47674752,0.236172264,0.236172264,13,962,1,1,UDP
74,74,74.0,0.0,74,74,74.0,0.0,260,55.044268,4.587022333,5.006123,0,1.38303985,55.044268,4.587022333,5.006123,0,1.38303985,52351,53,13,962,17.47684246,0.236173547,0.236173547,13,962,1,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.006128,1.251532,5.006109,0,2.167706042,5.006128,1.251532,5.006109,0,2.167706042,50964,53,5,465,92.88615872,0.9987759,0.9987759,5,465,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,180,35.027627,4.378453375,5.006016,0,1.654900419,35.027627,4.378453375,5.006016,0,1.654900419,38212,53,9,774,22.09684373,0.256940043,0.256940043,9,774,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.006344,1.251586,5.006326,0,2.16780015,5.006344,1.251586,5.006326,0,2.16780015,52182,53,5,405,80.89735743,0.998732808,0.998732808,5,405,3,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.003085,1.25077125,5.003065,0,2.166387807,5.003085,1.25077125,5.003065,0,2.166387807,58021,53,5,465,92.94265438,0.99938338,0.99938338,5,465,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.003061,1.25076525,5.003043,0,2.166378569,5.003061,1.25076525,5.003043,0,2.166378569,35803,53,5,405,80.95044214,0.999388175,0.999388175,5,405,2,1,UDP
93,93,93.0,0.0,93,93,93.0,0.0,100,5.003728,1.250932,5.003709,0,2.166666811,5.003728,1.250932,5.003709,0,2.166666811,54086,53,5,465,92.93071086,0.999254956,0.999254956,5,465,3,1,UDP
81,81,81.0,0.0,81,81,81.0,0.0,100,5.003414,1.2508535,5.003395,0,2.166530845,5.003414,1.2508535,5.003395,0,2.166530845,43206,53,5,405,80.94473094,0.999317666,0.999317666,5,405,2,1,UDP
101,101,101.0,0.0,101,101,101.0,0.0,60,5.21366,2.60683,5.21366,0,2.60683,5.21366,2.60683,5.21366,0,2.60683,41896,53,3,303,58.11656303,0.575411515,0.575411515,3,303,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,60,5.214061,2.6070305,5.214061,0,2.6070305,5.214061,2.6070305,5.214061,0,2.6070305,56538,53,3,267,51.20768629,0.575367262,0.575367262,3,267,3,1,UDP
89,89,89.0,0.0,89,89,89.0,0.0,60,5.213929,2.6069645,5.213929,0,2.6069645,5.213929,2.6069645,5.213929,0,2.6069645,51802,53,3,267,51.20898271,0.575381828,0.575381828,3,267,3,1,UDP
101,101,101.0,0.0,101,101,101.0,0.0,60,5.213764,2.606882,5.213764,0,2.606882,5.213764,2.606882,5.213764,0,2.606882,53612,53,3,303,58.11540377,0.575400037,0.575400037,3,303,3,1,UDP
86,86,86.0,0.0,86,86,86.0,0.0,60,5.00218,2.50109,5.00218,0,2.50109,5.00218,2.50109,5.00218,0,2.50109,32967,53,3,258,51.5775122,0.599738514,0.599738514,3,258,3,1,UDP
